"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	"Age Groups"	"Age Groups Code"	"Sex"	"Sex Code"	Count
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	333
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	362
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	411
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	446
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	530
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	432
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	558
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	393
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	468
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	287
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	297
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	226
	"Respiratory System"	"22010-22060"	"Missouri"	"29"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	237
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	16
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	25
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	34
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	55
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	66
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	69
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	83
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	64
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	68
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	40
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	34
	"Respiratory System"	"22010-22060"	"Montana"	"30"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	45
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	20
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	37
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	28
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	70
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	65
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	91
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	86
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	133
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	98
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	124
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	99
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	118
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	59
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	89
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	57
	"Respiratory System"	"22010-22060"	"Nebraska"	"31"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	57
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	17
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	38
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	92
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	59
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	107
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	111
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	178
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	163
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	189
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	213
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	147
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	122
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	102
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	92
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	78
	"Respiratory System"	"22010-22060"	"Nevada"	"32"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	87
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	34
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	74
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	54
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	72
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	68
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	105
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	78
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	89
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	112
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	78
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	99
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	56
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	60
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	48
	"Respiratory System"	"22010-22060"	"New Hampshire"	"33"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	53
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	19
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	78
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	61
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	189
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	161
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	284
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	303
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	356
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	367
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	503
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	558
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	539
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	548
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	491
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	484
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	402
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	329
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	376
	"Respiratory System"	"22010-22060"	"New Jersey"	"34"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	290
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	22
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	51
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	46
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	79
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	89
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	93
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	98
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	110
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	77
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	99
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	44
	"Respiratory System"	"22010-22060"	"New Mexico"	"35"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	49
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"35-39 years"	"35-39"	"Female"	"F"	22
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"35-39 years"	"35-39"	"Male"	"M"	20
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	54
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	65
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	166
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	181
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	420
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	415
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	710
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	761
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	874
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	989
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	1081
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	1261
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	1141
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	1223
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	1006
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	1064
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	861
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	834
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	757
	"Respiratory System"	"22010-22060"	"New York"	"36"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	634
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	47
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	98
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	112
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	228
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	271
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	385
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	492
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	481
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	690
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	657
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	932
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	725
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	902
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	568
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	702
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	363
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	405
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	299
	"Respiratory System"	"22010-22060"	"North Carolina"	"37"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	282
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	17
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	29
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	33
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	27
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	38
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	50
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	46
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	33
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	48
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	36
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	44
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	32
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	40
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	24
	"Respiratory System"	"22010-22060"	"North Dakota"	"38"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	25
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	47
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"40-44 years"	"40-44"	"Male"	"M"	50
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	158
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	138
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	368
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	394
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	505
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	742
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	619
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	805
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	708
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	981
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	831
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	962
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	664
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	805
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	510
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	573
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	404
	"Respiratory System"	"22010-22060"	"Ohio"	"39"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	429
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	35
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	29
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	82
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	101
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"55-59 years"	"55-59"	"Female"	"F"	159
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"55-59 years"	"55-59"	"Male"	"M"	201
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"60-64 years "	"60-64"	"Female"	"F"	184
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"60-64 years "	"60-64"	"Male"	"M"	257
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"65-69 years"	"65-69"	"Female"	"F"	280
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"65-69 years"	"65-69"	"Male"	"M"	355
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"70-74 years"	"70-74"	"Female"	"F"	275
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"70-74 years"	"70-74"	"Male"	"M"	379
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"75-79 years"	"75-79"	"Female"	"F"	237
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"75-79 years"	"75-79"	"Male"	"M"	285
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"80-84 years"	"80-84"	"Female"	"F"	151
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"80-84 years"	"80-84"	"Male"	"M"	187
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"85+ years"	"85+"	"Female"	"F"	102
	"Respiratory System"	"22010-22060"	"Oklahoma"	"40"	"2014"	"2014"	"85+ years"	"85+"	"Male"	"M"	129
	"Respiratory System"	"22010-22060"	"Oregon"	"41"	"2014"	"2014"	"40-44 years"	"40-44"	"Female"	"F"	16
	"Respiratory System"	"22010-22060"	"Oregon"	"41"	"2014"	"2014"	"45-49 years"	"45-49"	"Female"	"F"	19
	"Respiratory System"	"22010-22060"	"Oregon"	"41"	"2014"	"2014"	"45-49 years"	"45-49"	"Male"	"M"	27
	"Respiratory System"	"22010-22060"	"Oregon"	"41"	"2014"	"2014"	"50-54 years"	"50-54"	"Female"	"F"	58
	"Respiratory System"	"22010-22060"	"Oregon"	"41"	"2014"	"2014"	"50-54 years"	"50-54"	"Male"	"M"	58
